DatasetId;SiteId;SampleId;OriginalDiatomSampleId;TaxonId;Abun
SWAP;SWAPCFYN;SWAP057;CFYN1;NA003B;1
SWAP;SWAPCFYN;SWAP057;CFYN1;NA005A;1
SWAP;SWAPCFYN;SWAP057;CFYN1;NA006A;5
SWAP;SWAPCFYN;SWAP057;CFYN1;NA156A;90
SWAP;SWAPCFYN;SWAP057;CFYN1;NA167A;1
SWAP;SWAPCFYN;SWAP057;CFYN1;NA9962;1
SWAP;SWAPCFYN;SWAP057;CFYN1;NA9963;5
SWAP;SWAPCFYN;SWAP057;CFYN1;NE003A;2
SWAP;SWAPCFYN;SWAP057;CFYN1;NE9999;1
SWAP;SWAPCFYN;SWAP057;CFYN1;NI005A;11
SWAP;SWAPCFYN;SWAP057;CFYN1;PE002A;17
SWAP;SWAPCFYN;SWAP057;CFYN1;PI007A;1
SWAP;SWAPCFYN;SWAP057;CFYN1;PI011A;1
SWAP;SWAPCFYN;SWAP057;CFYN1;PI015A;4
SWAP;SWAPCFYN;SWAP057;CFYN1;PI018A;4
SWAP;SWAPCFYN;SWAP057;CFYN1;PI028A;1
SWAP;SWAPCFYN;SWAP057;CFYN1;PI9999;1
SWAP;SWAPCFYN;SWAP057;CFYN1;SA001A;6
SWAP;SWAPCFYN;SWAP057;CFYN1;SU004A;1
SWAP;SWAPCFYN;SWAP057;CFYN1;SU006A;2
SWAP;SWAPCFYN;SWAP057;CFYN1;TA001A;25
SWAP;SWAPCFYN;SWAP057;CFYN1;TA004A;55
SWAP;SWAPCHN;SWAP058;CHN1;AC004A;2
SWAP;SWAPCHN;SWAP058;CHN1;AC013A;38
SWAP;SWAPCHN;SWAP058;CHN1;AC022A;10
SWAP;SWAPCHN;SWAP058;CHN1;AC029A;1
SWAP;SWAPCHN;SWAP058;CHN1;AC046A;5
SWAP;SWAPCHN;SWAP058;CHN1;AC048A;1
SWAP;SWAPCHN;SWAP058;CHN1;AC9968;1
SWAP;SWAPCHN;SWAP058;CHN1;AC9969;6
SWAP;SWAPCHN;SWAP058;CHN1;AC9975;6
SWAP;SWAPCHN;SWAP058;CHN1;AC9999;4
SWAP;SWAPCHN;SWAP058;CHN1;AM001D;2
SWAP;SWAPCHN;SWAP058;CHN1;AS003A;3
SWAP;SWAPCHN;SWAP058;CHN1;AU010A;1
SWAP;SWAPCHN;SWAP058;CHN1;BR001A;42
SWAP;SWAPCHN;SWAP058;CHN1;BR006A;9
SWAP;SWAPCHN;SWAP058;CHN1;CM004A;3
SWAP;SWAPCHN;SWAP058;CHN1;CM009A;1
SWAP;SWAPCHN;SWAP058;CHN1;CM010A;23
SWAP;SWAPCHN;SWAP058;CHN1;CM020A;1
SWAP;SWAPCHN;SWAP058;CHN1;CM048A;9
SWAP;SWAPCHN;SWAP058;CHN1;CM9999;1
SWAP;SWAPCHN;SWAP058;CHN1;CY9991;9
SWAP;SWAPCHN;SWAP058;CHN1;DP003A;1
SWAP;SWAPCHN;SWAP058;CHN1;DT002A;1
SWAP;SWAPCHN;SWAP058;CHN1;EU002A;2
SWAP;SWAPCHN;SWAP058;CHN1;EU002B;3
SWAP;SWAPCHN;SWAP058;CHN1;EU002K;1
SWAP;SWAPCHN;SWAP058;CHN1;EU004A;5
SWAP;SWAPCHN;SWAP058;CHN1;EU009A;17
SWAP;SWAPCHN;SWAP058;CHN1;EU011A;14
SWAP;SWAPCHN;SWAP058;CHN1;EU015A;5
SWAP;SWAPCHN;SWAP058;CHN1;EU017A;2
SWAP;SWAPCHN;SWAP058;CHN1;EU019A;2
SWAP;SWAPCHN;SWAP058;CHN1;EU022A;1
SWAP;SWAPCHN;SWAP058;CHN1;EU043A;2
SWAP;SWAPCHN;SWAP058;CHN1;EU047A;54
SWAP;SWAPCHN;SWAP058;CHN1;EU048A;11
SWAP;SWAPCHN;SWAP058;CHN1;EU049A;5
SWAP;SWAPCHN;SWAP058;CHN1;EU049B;2
SWAP;SWAPCHN;SWAP058;CHN1;EU049D;5
SWAP;SWAPCHN;SWAP058;CHN1;EU051A;1
SWAP;SWAPCHN;SWAP058;CHN1;EU056A;1
SWAP;SWAPCHN;SWAP058;CHN1;EU057A;1
SWAP;SWAPCHN;SWAP058;CHN1;EU9951;2
SWAP;SWAPCHN;SWAP058;CHN1;EU9961;3
SWAP;SWAPCHN;SWAP058;CHN1;EU9962;2
SWAP;SWAPCHN;SWAP058;CHN1;FR005D;4
SWAP;SWAPCHN;SWAP058;CHN1;FR007A;2
SWAP;SWAPCHN;SWAP058;CHN1;FR9991;2
SWAP;SWAPCHN;SWAP058;CHN1;FU001A;1
SWAP;SWAPCHN;SWAP058;CHN1;FU002B;28
SWAP;SWAPCHN;SWAP058;CHN1;FU002C;1
SWAP;SWAPCHN;SWAP058;CHN1;FU002F;1
SWAP;SWAPCHN;SWAP058;CHN1;GO003A;9
SWAP;SWAPCHN;SWAP058;CHN1;GO004A;1
SWAP;SWAPCHN;SWAP058;CHN1;GO013A;1
SWAP;SWAPCHN;SWAP058;CHN1;KR001A;1
SWAP;SWAPCHN;SWAP058;CHN1;NA003B;3
SWAP;SWAPCHN;SWAP058;CHN1;NA006A;4
SWAP;SWAPCHN;SWAP058;CHN1;NA013A;1
SWAP;SWAPCHN;SWAP058;CHN1;NA032A;2
SWAP;SWAPCHN;SWAP058;CHN1;NA033A;4
SWAP;SWAPCHN;SWAP058;CHN1;NA037A;2
SWAP;SWAPCHN;SWAP058;CHN1;NA068A;1
SWAP;SWAPCHN;SWAP058;CHN1;NA140A;6
SWAP;SWAPCHN;SWAP058;CHN1;NA149A;1
SWAP;SWAPCHN;SWAP058;CHN1;NA156A;50
SWAP;SWAPCHN;SWAP058;CHN1;NA158A;2
SWAP;SWAPCHN;SWAP058;CHN1;NA160A;1
SWAP;SWAPCHN;SWAP058;CHN1;NA167A;1
SWAP;SWAPCHN;SWAP058;CHN1;NE004A;2
SWAP;SWAPCHN;SWAP058;CHN1;NI005A;1
SWAP;SWAPCHN;SWAP058;CHN1;NI017A;2
SWAP;SWAPCHN;SWAP058;CHN1;NI025A;2
SWAP;SWAPCHN;SWAP058;CHN1;NI9999;1
SWAP;SWAPCHN;SWAP058;CHN1;PE002A;19
SWAP;SWAPCHN;SWAP058;CHN1;PI015A;1
SWAP;SWAPCHN;SWAP058;CHN1;PI018A;1
SWAP;SWAPCHN;SWAP058;CHN1;PI022B;1
SWAP;SWAPCHN;SWAP058;CHN1;PI023A;2
SWAP;SWAPCHN;SWAP058;CHN1;SP002A;1
SWAP;SWAPCHN;SWAP058;CHN1;SU004A;1
SWAP;SWAPCHN;SWAP058;CHN1;SU006A;3
SWAP;SWAPCHN;SWAP058;CHN1;SY002A;4
SWAP;SWAPCHN;SWAP058;CHN1;SY010A;1
SWAP;SWAPCHN;SWAP058;CHN1;TA001A;15
SWAP;SWAPCHN;SWAP058;CHN1;TA003A;2
SWAP;SWAPCHN;SWAP058;CHN1;TA004A;3
SWAP;SWAPCHN;SWAP058;CHN1;TA9996;3
SWAP;SWAPCLON;SWAP059;CLON1;AC001A;4
SWAP;SWAPCLON;SWAP059;CLON1;AC002A;17
SWAP;SWAPCLON;SWAP059;CLON1;AC013A;125
SWAP;SWAPCLON;SWAP059;CLON1;AC024A;1
SWAP;SWAPCLON;SWAP059;CLON1;AC029A;1
SWAP;SWAPCLON;SWAP059;CLON1;AC042A;2
SWAP;SWAPCLON;SWAP059;CLON1;AC045A;1
SWAP;SWAPCLON;SWAP059;CLON1;AC046A;3
SWAP;SWAPCLON;SWAP059;CLON1;AC9999;1
SWAP;SWAPCLON;SWAP059;CLON1;AM001B;5
SWAP;SWAPCLON;SWAP059;CLON1;AP001A;1
SWAP;SWAPCLON;SWAP059;CLON1;AS001A;36
SWAP;SWAPCLON;SWAP059;CLON1;BR001A;13
SWAP;SWAPCLON;SWAP059;CLON1;CM004A;4
SWAP;SWAPCLON;SWAP059;CLON1;CM016A;1
SWAP;SWAPCLON;SWAP059;CLON1;CM031A;2
SWAP;SWAPCLON;SWAP059;CLON1;CM037A;1
SWAP;SWAPCLON;SWAP059;CLON1;CM048A;2
SWAP;SWAPCLON;SWAP059;CLON1;CM9999;2
SWAP;SWAPCLON;SWAP059;CLON1;CO001B;1
SWAP;SWAPCLON;SWAP059;CLON1;CY001A;45
SWAP;SWAPCLON;SWAP059;CLON1;CY002A;1
SWAP;SWAPCLON;SWAP059;CLON1;CY003A;1
SWAP;SWAPCLON;SWAP059;CLON1;CY007A;5
SWAP;SWAPCLON;SWAP059;CLON1;CY010A;3
SWAP;SWAPCLON;SWAP059;CLON1;CY9991;27
SWAP;SWAPCLON;SWAP059;CLON1;DP001A;1
SWAP;SWAPCLON;SWAP059;CLON1;DT003A;1
SWAP;SWAPCLON;SWAP059;CLON1;DT004B;3
SWAP;SWAPCLON;SWAP059;CLON1;EU002B;1
SWAP;SWAPCLON;SWAP059;CLON1;EU002E;1
SWAP;SWAPCLON;SWAP059;CLON1;EU047A;5
SWAP;SWAPCLON;SWAP059;CLON1;EU051B;2
SWAP;SWAPCLON;SWAP059;CLON1;EU9999;1
SWAP;SWAPCLON;SWAP059;CLON1;FR001A;7
SWAP;SWAPCLON;SWAP059;CLON1;FR002A;4
SWAP;SWAPCLON;SWAP059;CLON1;FR002B;2
SWAP;SWAPCLON;SWAP059;CLON1;FR002C;8
SWAP;SWAPCLON;SWAP059;CLON1;FR004A;3
SWAP;SWAPCLON;SWAP059;CLON1;FR007A;44
SWAP;SWAPCLON;SWAP059;CLON1;FR008A;1
SWAP;SWAPCLON;SWAP059;CLON1;FR018A;8
SWAP;SWAPCLON;SWAP059;CLON1;FR9999;1
SWAP;SWAPCLON;SWAP059;CLON1;FU002B;2
SWAP;SWAPCLON;SWAP059;CLON1;GO002A;1
SWAP;SWAPCLON;SWAP059;CLON1;GO003A;3
SWAP;SWAPCLON;SWAP059;CLON1;GO006C;1
SWAP;SWAPCLON;SWAP059;CLON1;GO013A;2
SWAP;SWAPCLON;SWAP059;CLON1;GY9999;1
SWAP;SWAPCLON;SWAP059;CLON1;KR001A;1
SWAP;SWAPCLON;SWAP059;CLON1;ME019A;2
SWAP;SWAPCLON;SWAP059;CLON1;NA003A;1
SWAP;SWAPCLON;SWAP059;CLON1;NA005A;6
SWAP;SWAPCLON;SWAP059;CLON1;NA005B;2
SWAP;SWAPCLON;SWAP059;CLON1;NA007A;3
SWAP;SWAPCLON;SWAP059;CLON1;NA008A;1
SWAP;SWAPCLON;SWAP059;CLON1;NA014A;1
SWAP;SWAPCLON;SWAP059;CLON1;NA023A;1
SWAP;SWAPCLON;SWAP059;CLON1;NA042A;4
SWAP;SWAPCLON;SWAP059;CLON1;NA053A;1
SWAP;SWAPCLON;SWAP059;CLON1;NA054A;4
SWAP;SWAPCLON;SWAP059;CLON1;NA156A;1
SWAP;SWAPCLON;SWAP059;CLON1;NA9999;6
SWAP;SWAPCLON;SWAP059;CLON1;NI002A;8
SWAP;SWAPCLON;SWAP059;CLON1;NI009A;1
SWAP;SWAPCLON;SWAP059;CLON1;PI018A;1
SWAP;SWAPCLON;SWAP059;CLON1;PI9999;1
SWAP;SWAPCLON;SWAP059;CLON1;ST004A;5
SWAP;SWAPCLON;SWAP059;CLON1;SY003A;12
SWAP;SWAPCLON;SWAP059;CLON1;SY013A;7
SWAP;SWAPCLON;SWAP059;CLON1;SY9999;2
SWAP;SWAPCLON;SWAP059;CLON1;TA001A;9
SWAP;SWAPCLON;SWAP059;CLON1;TA002A;1
SWAP;SWAPCLYD;SWAP060;CLYD1;AC013A;73
SWAP;SWAPCLYD;SWAP060;CLYD1;AC022A;4
SWAP;SWAPCLYD;SWAP060;CLYD1;AC024A;1
SWAP;SWAPCLYD;SWAP060;CLYD1;AC034A;3
SWAP;SWAPCLYD;SWAP060;CLYD1;AC046A;2
SWAP;SWAPCLYD;SWAP060;CLYD1;AC048A;6
SWAP;SWAPCLYD;SWAP060;CLYD1;AC9969;5
SWAP;SWAPCLYD;SWAP060;CLYD1;AC9996;5
SWAP;SWAPCLYD;SWAP060;CLYD1;AC9999;1
SWAP;SWAPCLYD;SWAP060;CLYD1;BR001A;67
SWAP;SWAPCLYD;SWAP060;CLYD1;BR004A;1
SWAP;SWAPCLYD;SWAP060;CLYD1;BR006A;13
SWAP;SWAPCLYD;SWAP060;CLYD1;CM004A;2
SWAP;SWAPCLYD;SWAP060;CLYD1;CM010A;23
SWAP;SWAPCLYD;SWAP060;CLYD1;CM015B;4
SWAP;SWAPCLYD;SWAP060;CLYD1;CM048A;23
SWAP;SWAPCLYD;SWAP060;CLYD1;CM101A;1
SWAP;SWAPCLYD;SWAP060;CLYD1;EU002A;2
SWAP;SWAPCLYD;SWAP060;CLYD1;EU002K;1
SWAP;SWAPCLYD;SWAP060;CLYD1;EU009A;1
SWAP;SWAPCLYD;SWAP060;CLYD1;EU015A;2
SWAP;SWAPCLYD;SWAP060;CLYD1;EU017A;1
SWAP;SWAPCLYD;SWAP060;CLYD1;EU043A;1
SWAP;SWAPCLYD;SWAP060;CLYD1;EU047A;5
SWAP;SWAPCLYD;SWAP060;CLYD1;EU051A;1
SWAP;SWAPCLYD;SWAP060;CLYD1;FR005D;103
SWAP;SWAPCLYD;SWAP060;CLYD1;FR007A;1
SWAP;SWAPCLYD;SWAP060;CLYD1;FU002A;2
SWAP;SWAPCLYD;SWAP060;CLYD1;FU002B;28
SWAP;SWAPCLYD;SWAP060;CLYD1;FU002F;18
SWAP;SWAPCLYD;SWAP060;CLYD1;GO004A;2
SWAP;SWAPCLYD;SWAP060;CLYD1;GO006C;1
SWAP;SWAPCLYD;SWAP060;CLYD1;GO9999;4
SWAP;SWAPCLYD;SWAP060;CLYD1;NA003A;3
SWAP;SWAPCLYD;SWAP060;CLYD1;NA003B;11
SWAP;SWAPCLYD;SWAP060;CLYD1;NA006A;1
SWAP;SWAPCLYD;SWAP060;CLYD1;NA014A;1
SWAP;SWAPCLYD;SWAP060;CLYD1;NA037A;7
SWAP;SWAPCLYD;SWAP060;CLYD1;NA156A;13
SWAP;SWAPCLYD;SWAP060;CLYD1;NA9964;1
SWAP;SWAPCLYD;SWAP060;CLYD1;NE001A;1
SWAP;SWAPCLYD;SWAP060;CLYD1;NI002A;5
SWAP;SWAPCLYD;SWAP060;CLYD1;NI005A;12
SWAP;SWAPCLYD;SWAP060;CLYD1;NI025A;2
SWAP;SWAPCLYD;SWAP060;CLYD1;PE002A;2
SWAP;SWAPCLYD;SWAP060;CLYD1;PI007A;1
SWAP;SWAPCLYD;SWAP060;CLYD1;PI015A;1
SWAP;SWAPCLYD;SWAP060;CLYD1;PI022B;1
SWAP;SWAPCLYD;SWAP060;CLYD1;SA001A;2
SWAP;SWAPCLYD;SWAP060;CLYD1;SA001B;3
SWAP;SWAPCLYD;SWAP060;CLYD1;SY9999;1
SWAP;SWAPCLYD;SWAP060;CLYD1;TA001A;17
SWAP;SWAPCON;SWAP061;CON1;AC002A;1
SWAP;SWAPCON;SWAP061;CON1;AC013A;10
SWAP;SWAPCON;SWAP061;CON1;AC046A;1
SWAP;SWAPCON;SWAP061;CON1;AC048A;1
SWAP;SWAPCON;SWAP061;CON1;AC9999;1
SWAP;SWAPCON;SWAP061;CON1;AS003A;30
SWAP;SWAPCON;SWAP061;CON1;AU010A;10
SWAP;SWAPCON;SWAP061;CON1;AU010B;1
SWAP;SWAPCON;SWAP061;CON1;AU9999;4
SWAP;SWAPCON;SWAP061;CON1;BR001A;6
SWAP;SWAPCON;SWAP061;CON1;BR006A;10
SWAP;SWAPCON;SWAP061;CON1;CA002A;2
SWAP;SWAPCON;SWAP061;CON1;CM004A;1
SWAP;SWAPCON;SWAP061;CON1;CM010A;53
SWAP;SWAPCON;SWAP061;CON1;CM031A;3
SWAP;SWAPCON;SWAP061;CON1;CM048A;10
SWAP;SWAPCON;SWAP061;CON1;CM052A;1
SWAP;SWAPCON;SWAP061;CON1;CM9995;1
SWAP;SWAPCON;SWAP061;CON1;CY9991;102
SWAP;SWAPCON;SWAP061;CON1;EU002B;2
SWAP;SWAPCON;SWAP061;CON1;EU002D;2
SWAP;SWAPCON;SWAP061;CON1;EU002K;1
SWAP;SWAPCON;SWAP061;CON1;EU011A;13
SWAP;SWAPCON;SWAP061;CON1;EU047A;105
SWAP;SWAPCON;SWAP061;CON1;EU048A;1
SWAP;SWAPCON;SWAP061;CON1;EU056A;2
SWAP;SWAPCON;SWAP061;CON1;FR002A;1
SWAP;SWAPCON;SWAP061;CON1;FR002C;2
SWAP;SWAPCON;SWAP061;CON1;FR005D;40
SWAP;SWAPCON;SWAP061;CON1;FU002A;4
SWAP;SWAPCON;SWAP061;CON1;FU002B;17
SWAP;SWAPCON;SWAP061;CON1;FU002F;27
SWAP;SWAPCON;SWAP061;CON1;GO9999;1
SWAP;SWAPCON;SWAP061;CON1;NA003A;2
SWAP;SWAPCON;SWAP061;CON1;NA003B;1
SWAP;SWAPCON;SWAP061;CON1;NA006A;3
SWAP;SWAPCON;SWAP061;CON1;NA006B;3
SWAP;SWAPCON;SWAP061;CON1;NA032A;2
SWAP;SWAPCON;SWAP061;CON1;NA045A;1
SWAP;SWAPCON;SWAP061;CON1;NA156A;1
SWAP;SWAPCON;SWAP061;CON1;NA158A;16
SWAP;SWAPCON;SWAP061;CON1;NA167A;5
SWAP;SWAPCON;SWAP061;CON1;NA9962;1
SWAP;SWAPCON;SWAP061;CON1;NA9999;1
SWAP;SWAPCON;SWAP061;CON1;NE003A;1
SWAP;SWAPCON;SWAP061;CON1;NE9999;1
SWAP;SWAPCON;SWAP061;CON1;NI002A;5
SWAP;SWAPCON;SWAP061;CON1;NI005A;1
SWAP;SWAPCON;SWAP061;CON1;PE002A;7
SWAP;SWAPCON;SWAP061;CON1;PI005A;1
SWAP;SWAPCON;SWAP061;CON1;PI008A;1
SWAP;SWAPCON;SWAP061;CON1;PI015A;1
SWAP;SWAPCON;SWAP061;CON1;PI018A;3
SWAP;SWAPCON;SWAP061;CON1;PI020A;1
SWAP;SWAPCON;SWAP061;CON1;PI023A;3
SWAP;SWAPCON;SWAP061;CON1;PI9999;3
SWAP;SWAPCON;SWAP061;CON1;SA001A;1
SWAP;SWAPCON;SWAP061;CON1;SA001B;1
SWAP;SWAPCON;SWAP061;CON1;SP002A;1
SWAP;SWAPCON;SWAP061;CON1;SU006A;2
SWAP;SWAPCON;SWAP061;CON1;SU9999;1
SWAP;SWAPCON;SWAP061;CON1;SY010A;1
SWAP;SWAPCON;SWAP061;CON1;TA001A;39
SWAP;SWAPCON;SWAP061;CON1;TA002A;1
SWAP;SWAPCON;SWAP061;CON1;TA004A;36
SWAP;SWAPCON;SWAP061;CON1;TA9999;3
SWAP;SWAPCOR;SWAP062;COR1;AC014B;5
SWAP;SWAPCOR;SWAP062;COR1;AC014C;47
SWAP;SWAPCOR;SWAP062;COR1;AC022A;221
SWAP;SWAPCOR;SWAP062;COR1;AC048A;4
SWAP;SWAPCOR;SWAP062;COR1;AC9965;12
SWAP;SWAPCOR;SWAP062;COR1;AC9975;2
SWAP;SWAPCOR;SWAP062;COR1;AU005D;1
SWAP;SWAPCOR;SWAP062;COR1;AU005E;7
SWAP;SWAPCOR;SWAP062;COR1;AU010B;9
SWAP;SWAPCOR;SWAP062;COR1;BR001A;4
SWAP;SWAPCOR;SWAP062;COR1;BR006A;7
SWAP;SWAPCOR;SWAP062;COR1;CM010A;6
SWAP;SWAPCOR;SWAP062;COR1;CM014A;4
SWAP;SWAPCOR;SWAP062;COR1;CM017A;9
SWAP;SWAPCOR;SWAP062;COR1;CM020A;2
SWAP;SWAPCOR;SWAP062;COR1;EU009A;10
SWAP;SWAPCOR;SWAP062;COR1;EU011A;2
SWAP;SWAPCOR;SWAP062;COR1;EU015A;9
SWAP;SWAPCOR;SWAP062;COR1;EU025A;1
SWAP;SWAPCOR;SWAP062;COR1;EU047A;6
SWAP;SWAPCOR;SWAP062;COR1;EU048A;5
SWAP;SWAPCOR;SWAP062;COR1;FR015A;2
SWAP;SWAPCOR;SWAP062;COR1;FR9991;3
SWAP;SWAPCOR;SWAP062;COR1;FU002B;4
SWAP;SWAPCOR;SWAP062;COR1;NA006A;9
SWAP;SWAPCOR;SWAP062;COR1;NA044A;6
SWAP;SWAPCOR;SWAP062;COR1;NA048A;5
SWAP;SWAPCOR;SWAP062;COR1;NA9999;1
SWAP;SWAPCOR;SWAP062;COR1;NE004A;2
SWAP;SWAPCOR;SWAP062;COR1;PE002A;6
SWAP;SWAPCOR;SWAP062;COR1;PI017A;3
SWAP;SWAPCOR;SWAP062;COR1;PI018A;22
SWAP;SWAPCOR;SWAP062;COR1;PI022B;1
SWAP;SWAPCOR;SWAP062;COR1;PI9999;4
SWAP;SWAPCOR;SWAP062;COR1;SU004A;19
SWAP;SWAPCOR;SWAP062;COR1;SU005A;1
SWAP;SWAPCOR;SWAP062;COR1;TA001A;3
SWAP;SWAPCOR;SWAP062;COR1;TA003A;6
SWAP;SWAPCOR;SWAP062;COR1;TA004A;1
SWAP;SWAPCWBY;SWAP063;CWBY1;AC004A;1
SWAP;SWAPCWBY;SWAP063;CWBY1;AC013A;7
SWAP;SWAPCWBY;SWAP063;CWBY1;AC022A;23
SWAP;SWAPCWBY;SWAP063;CWBY1;AC9975;10
SWAP;SWAPCWBY;SWAP063;CWBY1;AC9999;1
SWAP;SWAPCWBY;SWAP063;CWBY1;AU005E;1
SWAP;SWAPCWBY;SWAP063;CWBY1;AU010A;3
SWAP;SWAPCWBY;SWAP063;CWBY1;AU010B;1
SWAP;SWAPCWBY;SWAP063;CWBY1;BR001A;5
SWAP;SWAPCWBY;SWAP063;CWBY1;BR003A;1
SWAP;SWAPCWBY;SWAP063;CWBY1;BR006A;17
SWAP;SWAPCWBY;SWAP063;CWBY1;CM010A;7
SWAP;SWAPCWBY;SWAP063;CWBY1;CM014A;4
SWAP;SWAPCWBY;SWAP063;CWBY1;CM017A;1
SWAP;SWAPCWBY;SWAP063;CWBY1;CM020A;1
SWAP;SWAPCWBY;SWAP063;CWBY1;CM048A;1
SWAP;SWAPCWBY;SWAP063;CWBY1;CY004A;1
SWAP;SWAPCWBY;SWAP063;CWBY1;EU002A;1
SWAP;SWAPCWBY;SWAP063;CWBY1;EU002B;5
SWAP;SWAPCWBY;SWAP063;CWBY1;EU002K;2
SWAP;SWAPCWBY;SWAP063;CWBY1;EU007A;2
SWAP;SWAPCWBY;SWAP063;CWBY1;EU009A;25
SWAP;SWAPCWBY;SWAP063;CWBY1;EU011A;13
SWAP;SWAPCWBY;SWAP063;CWBY1;EU015A;10
SWAP;SWAPCWBY;SWAP063;CWBY1;EU020A;1
SWAP;SWAPCWBY;SWAP063;CWBY1;EU028B;1
SWAP;SWAPCWBY;SWAP063;CWBY1;EU040A;1
SWAP;SWAPCWBY;SWAP063;CWBY1;EU047A;124
SWAP;SWAPCWBY;SWAP063;CWBY1;EU048A;5
SWAP;SWAPCWBY;SWAP063;CWBY1;EU049D;4
SWAP;SWAPCWBY;SWAP063;CWBY1;EU051A;2
SWAP;SWAPCWBY;SWAP063;CWBY1;EU053A;1
SWAP;SWAPCWBY;SWAP063;CWBY1;EU056A;3
SWAP;SWAPCWBY;SWAP063;CWBY1;EU057A;11
SWAP;SWAPCWBY;SWAP063;CWBY1;EU9960;1
SWAP;SWAPCWBY;SWAP063;CWBY1;EU9961;5
SWAP;SWAPCWBY;SWAP063;CWBY1;EU9963;2
SWAP;SWAPCWBY;SWAP063;CWBY1;EU9969;1
SWAP;SWAPCWBY;SWAP063;CWBY1;EU9999;2
SWAP;SWAPCWBY;SWAP063;CWBY1;FR005D;5
SWAP;SWAPCWBY;SWAP063;CWBY1;FR9991;3
SWAP;SWAPCWBY;SWAP063;CWBY1;FR9999;2
SWAP;SWAPCWBY;SWAP063;CWBY1;FU002A;2
SWAP;SWAPCWBY;SWAP063;CWBY1;FU002B;4
SWAP;SWAPCWBY;SWAP063;CWBY1;GO017A;2
SWAP;SWAPCWBY;SWAP063;CWBY1;NA032A;1
SWAP;SWAPCWBY;SWAP063;CWBY1;NA037A;2
SWAP;SWAPCWBY;SWAP063;CWBY1;NA115A;2
SWAP;SWAPCWBY;SWAP063;CWBY1;NA135A;45
SWAP;SWAPCWBY;SWAP063;CWBY1;NA156A;7
SWAP;SWAPCWBY;SWAP063;CWBY1;NA167A;2
SWAP;SWAPCWBY;SWAP063;CWBY1;NA9964;1
SWAP;SWAPCWBY;SWAP063;CWBY1;NA9999;1
SWAP;SWAPCWBY;SWAP063;CWBY1;NE9999;1
SWAP;SWAPCWBY;SWAP063;CWBY1;NI005A;2
SWAP;SWAPCWBY;SWAP063;CWBY1;PE002A;13
SWAP;SWAPCWBY;SWAP063;CWBY1;PI022B;2
SWAP;SWAPCWBY;SWAP063;CWBY1;PI9999;1
SWAP;SWAPCWBY;SWAP063;CWBY1;SU004A;1
SWAP;SWAPCWBY;SWAP063;CWBY1;SU006A;1
SWAP;SWAPCWBY;SWAP063;CWBY1;TA001A;52
SWAP;SWAPCWBY;SWAP063;CWBY1;TA003A;2
SWAP;SWAPCWBY;SWAP063;CWBY1;TA004A;4
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;AC013A;100
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;AC022A;36
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;AC025A;10
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;AC035A;2
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;AC044A;2
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;BR001A;174
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;BR006A;46
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;CM004A;14
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;CM014A;2
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;CM020A;26
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;CM048A;14
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;CO001A;12
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;CY001A;18
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;CY010A;68
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;DE001A;2
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;EU002A;2
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;EU002B;12
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;EU004A;4
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;EU009A;2
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;EU017A;4
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;EU021A;10
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;EU031A;12
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;EU043A;2
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;EU048A;4
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;EU049A;2
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;EU057A;4
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;FR001A;2
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;FR005D;100
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;FR006A;2
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;FR007A;2
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;FU002A;4
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;FU002B;26
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;FU002F;12
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;GO004A;2
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;NA006A;6
SWAP;SWAPDEVOKE;SWAP064;DEVOKE1;NA013A;2
